2021-07-13 20:00:00 | /errorHandler.js(32) | K4nXdS2BCl0xfMwZN0hgNiH5Xdwfyzdv | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:23:20 | /errorHandler.js(32) | IqVVBebq8qC5xU1x9jY99X28tNnQbv3W | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:23:22 | /errorHandler.js(32) | ew2mxxqSwLM7yv8O22IDkzxPwtWqAmtB | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:23:40 | /errorHandler.js(32) | QdPBjlyThRbFKsx2H8ikMhFETOaWNAKW | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:23:42 | /errorHandler.js(32) | Ri7GLDEkEHUXgRaiK1Ge22NVRzoBdAQa | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:23:49 | /errorHandler.js(32) | ThLLKzrsN05nGfM3ZdXhREySu7zhKtGO | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-07-14 00:24:00 | /errorHandler.js(32) | VUPPVK3ADrKEIMbDEIVirnuwNTGRuqe6 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:24:02 | /errorHandler.js(32) | TheDMy7Tejnu7Hm2xqKdVYv0K35ge6pA | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:24:20 | /errorHandler.js(32) | VUrh9KqTIzcWzxnGdLOiKMjwKoBZjBNp | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:24:22 | /errorHandler.js(32) | EDL6z6GjOA0dcO7tduJcXacAedKIw4Ng | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:24:40 | /errorHandler.js(32) | R2EUdCeaQZQmctD8D8105WC3UKfE5LlC | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:24:42 | /errorHandler.js(32) | SLlIeZCOHxI0csgKREJkzqntA7ZiV51R | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:25:00 | /errorHandler.js(32) | T5oMQVr1NBjyfyG8d5fzCDaJ9L7UC7ll | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:25:02 | /errorHandler.js(32) | PdzvLT8tX1bhWGxy69O58hDrlu40e7io | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:25:20 | /errorHandler.js(32) | gazMjZNtY3KCuHyF5Lonp9VBv6mslZji | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:25:22 | /errorHandler.js(32) | unp9cRrbWHDrYYEocKVWxK9QvrYluezQ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:25:22 | /errorHandler.js(32) | unp9cRrbWHDrYYEocKVWxK9QvrYluezQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-14 00:25:40 | /errorHandler.js(32) | mxN0VmmqvOgWtVRAN5SYNjykBtxwnGJx | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:25:42 | /errorHandler.js(32) | gLXQphx4y6D4QbQQLTFmSy7I68ta8Eqk | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:26:00 | /errorHandler.js(32) | j83i0YXVLVnnTBGEqDrJuia4tfVOkVoo | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:26:02 | /errorHandler.js(32) | I5g4s6tTzFrxGVKxDQbhLM1deWxJ8O8x | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:26:20 | /errorHandler.js(32) | KKshbIGJaipkDjwBxc6eI50CivgnYxv7 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:26:22 | /errorHandler.js(32) | hkuqNLIJj3gQAFvKxC1qIjQr3RJFeNv3 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:26:40 | /errorHandler.js(32) | NxLGFkPoR6A62Hs6xuwaLGmefEyYc8Bx | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:26:42 | /errorHandler.js(32) | uOEdVwmFbUJOJ5P1belfvHUGaFCHfPgA | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:27:00 | /errorHandler.js(32) | bCsIf7ys2V5GAKJfD7q7y8NafwTsGpvC | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:27:02 | /errorHandler.js(32) | piSRcaNIOihrrpctgnUL8nIvwt083ZOJ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:27:20 | /errorHandler.js(32) | 7KvznG45jxhSAmU0HMiOV5McXOt67mp0 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:27:22 | /errorHandler.js(32) | Z6oZfI2ub7AMcpbJXN2DzjIsrtHyRwzD | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:27:40 | /errorHandler.js(32) | PypUrEFjpiiap2PLXWce2QXK7wgliDTG | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:27:42 | /errorHandler.js(32) | Ma91mz7d4JjsrYohsCA3jKJxnbb5WEpC | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:28:00 | /errorHandler.js(32) | vGx9Nqefr8NGqmMnHOcd7acdEDV6cL6E | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:28:02 | /errorHandler.js(32) | XW6hyEDMTIxVWQPgMAAO2mR59sUv0iyu | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:28:20 | /errorHandler.js(32) | cd60QNXvwuLJC0AyeoPUuH0iZHrA9Vs3 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:28:22 | /errorHandler.js(32) | 1trN2xtB2oIIkGVxHoHbCowDQ12jOvaV | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:28:40 | /errorHandler.js(32) | XsxQPFL6mvsa2F7f8cdIJnBio3FA0voO | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:28:42 | /errorHandler.js(32) | lTfZFbLEFO6img95lNwMnpVue0yrVo7F | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:29:00 | /errorHandler.js(32) | 5df9DuIXaxrr3XB6JbN0aao4MMjp7sjE | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:29:02 | /errorHandler.js(32) | ti23qSpw2RUNe8RafPOWvQ3Uh2mjroDv | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:29:13 | /errorHandler.js(32) | avRTsPyGDkRtFg97HIyXX2wCBQ94L9W2 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-07-14 00:29:20 | /errorHandler.js(32) | spXb1PvY4yjumee8GncRlmBTnXPLs0de | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:29:22 | /errorHandler.js(32) | EEmz4eoFvnbIq0nA9idC5PpbkmZzv9w5 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:29:40 | /errorHandler.js(32) | s5Y52KX0van7gZL4QXZb1qJi8PpjEtNM | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:29:42 | /errorHandler.js(32) | o08UniOuCH2iYMcqmBRTfjYxNdZNyQay | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:30:00 | /errorHandler.js(32) | swamvJbmCRKEVoQkVmyJrqaJXb7Q8Az9 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:30:02 | /errorHandler.js(32) | 6gHnf6O31uDOEKERtl6POpKC0NWuNHWf | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:30:20 | /errorHandler.js(32) | VXKgqqOo2HZOazJjHIuLYr6ZrRfNRYZy | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:30:22 | /errorHandler.js(32) | hlFjq5vkNaU9YrDAobJeppFFPIHbvvjZ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:30:31 | /errorHandler.js(32) | E53OtGcATCZSGyCvSevg7fMfP02j22kT | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-14 00:30:40 | /errorHandler.js(32) | NgXc7qgUUABlxxvzykL4lsO2Z1CiqCaP | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:30:42 | /errorHandler.js(32) | 7C0JhNaZBCMem0nrigx8R2sFMf7XHveQ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:31:00 | /errorHandler.js(32) | lq5vvemUbirDbpQx1eiHajDx5LjnlZfj | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:31:02 | /errorHandler.js(32) | 8vdGlUtvaQSDm8a2RrtJQaPiTRNCFsQL | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:31:20 | /errorHandler.js(32) | CDYTss47gbxHW3vKms6Vyp24uYlKjBic | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:31:22 | /errorHandler.js(32) | iy7ns2qc54aRLrah9xRPEV23iTbq7gxE | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:31:40 | /errorHandler.js(32) | X1TG1v3zG62pIHJAm7kJRL4ZBI96hhiG | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:31:42 | /errorHandler.js(32) | AnMKxrlflE544e4PrfXoMYMLNehtW5nS | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:32:00 | /errorHandler.js(32) | qcoLNfAnypUsggNejAtbuaAJO7GmDbAZ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:32:02 | /errorHandler.js(32) | ROcGERNmN7dZ7vCZajQzCHTNtgGOg03q | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:32:20 | /errorHandler.js(32) | y8q9vqxOsgKJr2Mrn2xjIGTG9t40vZGB | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:32:22 | /errorHandler.js(32) | QAFvpCPsn4SzZPyGPLymy2Z253wypXu8 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:32:40 | /errorHandler.js(32) | PwDmNfXO5TQ6SulxptcUglENqQvSJyBJ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:32:42 | /errorHandler.js(32) | E4Joc9uwu4VbsS9yePsszC8ktvJ0uFGV | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:33:00 | /errorHandler.js(32) | wRnmQvFYtie85LIvjJAwBma8DRyG5P2r | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:33:02 | /errorHandler.js(32) | x7ZEwBxYUx28WIpdi6QOegO7Rzx5Yy4K | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:33:20 | /errorHandler.js(32) | 09lMzXRhvFPR3jd1IxM68U6rJDoxxKwj | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:33:22 | /errorHandler.js(32) | jx0LraDCrx3O6k9FuigvYM3z9YgtCFO2 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:33:27 | /errorHandler.js(32) | gCbMC6t61ibDAfbta1vJ1cQ9yvxLSZyF | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getMonthAvailability | POST | Request : {"month":6,"year":2021,"clinicId":"609be7f8f132c1001fb007c4"}
2021-07-14 00:33:40 | /errorHandler.js(32) | Uosa3ItcSfjEgdx41iRgZjJ5akza2tjU | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:33:42 | /errorHandler.js(32) | OemQWGcv1EoBAGWrRmSUwhOw9RwXoDkq | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:34:00 | /errorHandler.js(32) | kxNX3d11dqlfKPUBMBLZKA8pSk7EIDJb | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:34:02 | /errorHandler.js(32) | UjcPCPu3UbHO6YHIwd0ukF3f0UHD4Xxb | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:34:14 | /errorHandler.js(32) | 5zywE5b03N8xO8xH2gMyxzFCIUzEGSK4 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-07-14 00:34:20 | /errorHandler.js(32) | 37UUTmyb2E8ihreQi07nFh1NTxgZz0ex | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:34:22 | /errorHandler.js(32) | zlOOzodAgDa1mQn2F3wDIuYlRAE0Msws | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:34:35 | /errorHandler.js(32) | OXNyKBSoDFz7A3zFzWENnJNK1R95rVbz | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-17","firstName":"Sarbjit","lastName":"Singh","ohip":"000000000000","mobileNumber":"6479788274","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"7:00 PM","timeSlotEnd":"7:30 PM"},"screeningResult":"low","dob":"1962-03-13","gender":"Male","email":"","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"31 withers way","postalcode":"L6x5e6","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","notes":"","token":"","age":59,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-07-14 00:34:35","updatedAt":"2021-07-14 00:34:35","bookedDateTime":1626548400000,"bookingDate":"2021-07-14","activityLogs":[{"id":"60ee695b9dc77e001f5dfa47","createdAt":1626237275058,"date":"2021/07/14, 00:34 AM","name":"Sarbjit Singh","log":"Created the appointment"}],"_id":"60ee695b9dc77e001f5dfa48","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60ee695b9dc77e001f5dfa48","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60ee695b9dc77e001f5dfa48","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking for your vaccination.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","smsHeader":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","emailHeader":""}
2021-07-14 00:34:40 | /errorHandler.js(32) | muABxj4kJV7pQe0vBlIPopOjQIxZvIPE | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:34:42 | /errorHandler.js(32) | bvjvj0AyqIadS7712P3viQpFZHzANOhG | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:35:00 | /errorHandler.js(32) | VATbRCnm1sB1QwUuT9MLPUivniheJUUZ | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:35:02 | /errorHandler.js(32) | MFXCZgO1ZyVzsnN11GEULWVU00YHy7dk | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:35:20 | /errorHandler.js(32) | K1useKv5T8x4lkAETdzyyUopqgYEq1pX | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:35:22 | /errorHandler.js(32) | W2DEYwOfZSAU33SEOJSl1BQIs9gsUun8 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:35:40 | /errorHandler.js(32) | teWsqUqL1nSH602V6TQ6sGTLLblFO045 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:35:42 | /errorHandler.js(32) | A0dRbxa74mxxh4sdwfm8MFsn9IdcPAJb | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:36:00 | /errorHandler.js(32) | kau84ZdXAUoBhgiMi87epeqJNaUY0slg | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:36:02 | /errorHandler.js(32) | LAJwKJjhXllpHVGBt13whZcU2fW05J24 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:36:20 | /errorHandler.js(32) | 2uTPiIEvn9uET42W418yGltBTWu9uJh9 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:36:22 | /errorHandler.js(32) | HxlB5pykUySZlESTXohCpztQJJMAM4Ig | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:36:40 | /errorHandler.js(32) | qZu69XNhWpPIMwkc1wb2qOnJQFNpIyD0 | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:36:42 | /errorHandler.js(32) | NBlqkvOfWICQo91HCXSGIKJgRnBktRuo | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:37:00 | /errorHandler.js(32) | OSRDRVOQWwUfiOFwhLmk3VWqI0mGpf2R | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:37:02 | /errorHandler.js(32) | roVqKaHoqocH56jXjlyYzklS9ggePfaL | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:37:20 | /errorHandler.js(32) | btPCRAFILR6vrPHCTFhpjoiwP5uA2MMA | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:37:22 | /errorHandler.js(32) | ht6w9wC7fSJEnfI85YMG3PeDmTF9zrSA | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:37:40 | /errorHandler.js(32) | 5b5jA7A0qp33JWxOeOlW7o1nVoq1IK5c | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
2021-07-14 00:37:42 | /errorHandler.js(32) | JKlClHhRCYl2COEvCwCNBuMAYGhSLQgo | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | User :  | URL : http://10.0.4.247:2001/health | GET | Request : {}
